chunk_id,source_id,record_type,retrieval_status,document_type,jurisdiction,word_count,char_count,page_start,page_end,section,subsection,rule,subrule,clause,heading,topics,warning
MH_ACT_1960_SEC_144_K,MH_ACT_1960,child,ACTIVE,act,Maharashtra,188,1068,88,88,144-K,,,,,"Officers, etc., at elections not to act for candidates or to influence voting",elections;management;state_law,
MH_ACT_1960_SEC_144_L,MH_ACT_1960,child,ACTIVE,act,Maharashtra,145,850,89,89,144-L,,,,,Prohibition of canvassing in or near polling station,elections;state_law,
MH_ACT_1960_SEC_144_M,MH_ACT_1960,child,ACTIVE,act,Maharashtra,250,1461,89,89,144-M,,,,,Penalty for disorderly conduct in or near polling stations,state_law,
MH_ACT_1960_SEC_144_N,MH_ACT_1960,child,ACTIVE,act,Maharashtra,158,931,89,89,144-N,,,,,Penalty for misconduct at the polling station,state_law,
MH_ACT_1960_SEC_144_O,MH_ACT_1960,child,ACTIVE,act,Maharashtra,54,310,90,90,144-O,,,,,Penalty for illegal hiring or procuring of conveyances at elections,elections;state_law,
MH_ACT_1960_SEC_144_P,MH_ACT_1960,child,ACTIVE,act,Maharashtra,161,994,90,90,144-P,,,,,Breaches of official duty in connection with election,elections;state_law,
MH_ACT_1960_SEC_144_Q,MH_ACT_1960,child,ACTIVE,act,Maharashtra,595,3400,90,91,144-Q,,,,,Removal of ballot papers from polling station to be an offence,documents;elections;state_law,STRUCTURE_UNCERTAIN
MH_ACT_1960_SEC_144_S,MH_ACT_1960,child,ACTIVE,act,Maharashtra,52,340,91,91,144-S,,,,,Application of section 148 to offences under this Chapter subject to certain,state_law,
MH_ACT_1960_SEC_144_T,MH_ACT_1960,child,ACTIVE,act,Maharashtra,309,1846,91,91,144-T,,,,,Disputes relating to elections to be submitted to the Commissioner or other specified,documents;elections;state_law,
MH_ACT_1960_SEC_144_U,MH_ACT_1960,child,ACTIVE,act,Maharashtra,148,876,92,92,144-U,,,,,Deposit towards costs for hearing and power to award costs,deposits;elections;state_law,
MH_ACT_1960_SEC_144_V,MH_ACT_1960,child,ACTIVE,act,Maharashtra,258,1539,92,92,144-V,,,,,Contents of petition,elections;state_law,
MH_ACT_1960_SEC_144_Y,MH_ACT_1960,child,ACTIVE,act,Maharashtra,114,674,92,92,144-Y,,,,,Special provisions to election of officers of specified societies,elections;meetings;state_law,
MH_ACT_1960_SEC_145,MH_ACT_1960,child,ACTIVE,act,Maharashtra,117,698,93,93,145,,,,,"Prohibition of use of the word ""Co-operative""",state_law,
MH_ACT_1960_SEC_146,MH_ACT_1960,child,ACTIVE,act,Maharashtra,783,4425,93,94,146,,,,,Offences,deposits;documents;loans;management;registrar;registration;state_law,
